id,displayable_name,type,name,state,country
2441116,"Logan, UT",Town,Logan,UT,US
2381228,"Clearfield, UT",Town,Clearfield,UT,US
2394008,"Duchesne, UT",Town,Duchesne,UT,US
2426378,"Hyrum, UT",Town,Hyrum,UT,US
2430903,"Kaysville, UT",Town,Kaysville,UT,US
2466151,"Orem, UT",Town,Orem,UT,US
2354257,"American Fork, UT",Town,American Fork,UT,US
2464337,"Ogden, UT",Town,Ogden,UT,US
2473779,"Pleasant Grove, UT",Town,Pleasant Grove,UT,US
2477080,"Provo, UT",Town,Provo,UT,US
2452523,"Moab, UT",Town,Moab,UT,US
2454226,"Moroni, UT",Town,Moroni,UT,US
2487610,"Salt Lake City, UT",Town,Salt Lake City,UT,US
2469258,"Pattonsburg, MO",Town,Pattonsburg,MO,US
2437523,"Leadwood, MO",Town,Leadwood,MO,US
2503009,"Swedeborg, MO",Town,Swedeborg,MO,US
2372593,"Butler, MO",Town,Butler,MO,US
2487268,"Ste. Genevieve, MO",Town,Ste. Genevieve,MO,US
2486673,"St. Charles, MO",Town,St. Charles,MO,US
2486690,"St. Clair, MO",Town,St. Clair,MO,US
2374984,"Carl Junction, MO",Town,Carl Junction,MO,US
2483952,"Rogersville, MO",Town,Rogersville,MO,US
2433499,"Knob Lick, MO",Town,Knob Lick,MO,US
2439010,"Liberty, MO",Town,Liberty,MO,US
2361628,"Belgique, MO",Town,Belgique,MO,US
2423623,"Holts Summit, MO",Town,Holts Summit,MO,US
2455756,"Mountain Grove, MO",Town,Mountain Grove,MO,US
2486151,"Rutledge, MO",Town,Rutledge,MO,US
2366905,"Boonville, MO",Town,Boonville,MO,US
2435189,"Lake Tapawingo, MO",Town,Lake Tapawingo,MO,US
2505573,"Theodosia, MO",Town,Theodosia,MO,US
2434306,"La Plata, MO",Town,La Plata,MO,US
2435066,"Lake Ozark, MO",Town,Lake Ozark,MO,US
2379335,"Chesterfield, MO",Town,Chesterfield,MO,US
2435131,"Lake St. Louis, MO",Town,Lake St. Louis,MO,US
2517574,"West Plains, MO",Town,West Plains,MO,US
2405802,"Fort Leonard Wood, MO",Town,Fort Leonard Wood,MO,US
2457787,"Neosho, MO",Town,Neosho,MO,US
2392266,"Dittmer, MO",Town,Dittmer,MO,US
2433100,"Kirksville, MO",Town,Kirksville,MO,US
2521216,"Willow Springs, MO",Town,Willow Springs,MO,US
2404589,"Florissant, MO",Town,Florissant,MO,US
2482737,"Robertsville, MO",Town,Robertsville,MO,US
2487211,"St. Robert, MO",Town,St. Robert,MO,US
2480268,"Republic, MO",Town,Republic,MO,US
2426655,"Imperial, MO",Town,Imperial,MO,US
2368970,"Bridgeton, MO",Town,Bridgeton,MO,US
2429873,"Jonesburg, MO",Town,Jonesburg,MO,US
2484032,"Rolla, MO",Town,Rolla,MO,US
2500636,"Stover, MO",Town,Stover,MO,US
2372983,"Cadet, MO",Town,Cadet,MO,US
2374643,"Cape Girardeau, MO",Town,Cape Girardeau,MO,US
2415427,"Guam, MO",Town,Guam,MO,US
2431569,"Kennett, MO",Town,Kennett,MO,US
2511903,"Versailles, MO",Town,Versailles,MO,US
2493493,"Sikeston, MO",Town,Sikeston,MO,US
2482902,"Roby, MO",Town,Roby,MO,US
2366438,"Bolivar, MO",Town,Bolivar,MO,US
2408143,"Fulton, MO",Town,Fulton,MO,US
2500093,"Stockton, MO",Town,Stockton,MO,US
2505097,"Thayer, MO",Town,Thayer,MO,US
2462630,"O'fallon, MO",Town,O'fallon,MO,US
2446593,"Maryville, MO",Town,Maryville,MO,US
2507990,"Trimble, MO",Town,Trimble,MO,US
2404124,"Flat River, MO",Town,Flat River,MO,US
2417091,"Hannibal, MO",Town,Hannibal,MO,US
2373632,"Camdenton, MO",Town,Camdenton,MO,US
2443791,"Macks Creek, MO",Town,Macks Creek,MO,US
2402461,"Farmington, MO",Town,Farmington,MO,US
2449979,"Mexico, MO",Town,Mexico,MO,US
2437905,"Lees Summit, MO",Town,Lees Summit,MO,US
2428176,"Jackson, MO",Town,Jackson,MO,US
2437671,"Lebanon, MO",Town,Lebanon,MO,US
2446109,"Marshall, MO",Town,Marshall,MO,US
2365937,"Blue Springs, MO",Town,Blue Springs,MO,US
2487177,"St. Peters, MO",Town,St. Peters,MO,US
2429939,"Joplin, MO",Town,Joplin,MO,US
2514433,"Warrensburg, MO",Town,Warrensburg,MO,US
2436830,"Lathrop, MO",Town,Lathrop,MO,US
2372917,"Cabool, MO",Town,Cabool,MO,US
2516474,"Wentzville, MO",Town,Wentzville,MO,US
2501668,"Summersville, MO",Town,Summersville,MO,US
2428866,"Jefferson City, MO",Town,Jefferson City,MO,US
2403201,"Festus, MO",Town,Festus,MO,US
2368233,"Branson, MO",Town,Branson,MO,US
2460124,"Nixa, MO",Town,Nixa,MO,US
2520433,"Wildwood, MO",Town,Wildwood,MO,US
2452535,"Moberly, MO",Town,Moberly,MO,US
2430683,"Kansas City, MO",Town,Kansas City,MO,US
2486938,"St. Joseph, MO",Town,St. Joseph,MO,US
2426709,"Independence, MO",Town,Independence,MO,US
2383559,"Columbia, MO",Town,Columbia,MO,US
2498315,"Springfield, MO",Town,Springfield,MO,US
2486982,"St. Louis, MO",Town,St. Louis,MO,US
2431510,"Kennebunk, ME",Town,Kennebunk,ME,US
2424718,"Houlton, ME",Town,Houlton,ME,US
2494375,"Skowhegan, ME",Town,Skowhegan,ME,US
2451735,"Milo, ME",Town,Milo,ME,US
2391815,"Dexter, ME",Town,Dexter,ME,US
2359069,"Bar Harbor, ME",Town,Bar Harbor,ME,US
2461344,"North Monmouth, ME",Town,North Monmouth,ME,US
2355315,"Appleton, ME",Town,Appleton,ME,US
2390263,"Dedham, ME",Town,Dedham,ME,US
2461891,"Northeast Harbor, ME",Town,Northeast Harbor,ME,US
2391115,"Denmark, ME",Town,Denmark,ME,US
2408861,"Gardiner, ME",Town,Gardiner,ME,US
2368636,"Brewer, ME",Town,Brewer,ME,US
2374968,"Caribou, ME",Town,Caribou,ME,US
23417562,"Lyman, ME",Town,Lyman,ME,US
2363224,"Berwick, ME",Town,Berwick,ME,US
2427821,"Island Falls, ME",Town,Island Falls,ME,US
2515248,"Waterville, ME",Town,Waterville,ME,US
2448985,"Medomak, ME",Town,Medomak,ME,US
2373617,"Camden, ME",Town,Camden,ME,US
2465118,"Old Town, ME",Town,Old Town,ME,US
2439478,"Lincoln, ME",Town,Lincoln,ME,US
2427892,"Islesboro, ME",Town,Islesboro,ME,US
2522341,"Winterport, ME",Town,Winterport,ME,US
2491703,"Shapleigh, ME",Town,Shapleigh,ME,US
2516715,"West Boothbay Harbor, ME",Town,West Boothbay Harbor,ME,US
2488742,"Sanford, ME",Town,Sanford,ME,US
2522425,"Wiscasset, ME",Town,Wiscasset,ME,US
2366932,"Boothbay Harbor, ME",Town,Boothbay Harbor,ME,US
2515620,"Wayne, ME",Town,Wayne,ME,US
2398294,"Eliot, ME",Town,Eliot,ME,US
2498918,"Standish, ME",Town,Standish,ME,US
2505724,"Thomaston, ME",Town,Thomaston,ME,US
2470708,"Perry, ME",Town,Perry,ME,US
2517258,"West Kennebunk, ME",Town,West Kennebunk,ME,US
2508792,"Turner, ME",Town,Turner,ME,US
2412335,"Gorham, ME",Town,Gorham,ME,US
2513384,"Waldoboro, ME",Town,Waldoboro,ME,US
2467110,"Owls Head, ME",Town,Owls Head,ME,US
2474713,"Poland, ME",Town,Poland,ME,US
2398849,"Ellsworth, ME",Town,Ellsworth,ME,US
2507211,"Topsham, ME",Town,Topsham,ME,US
2464395,"Ogunquit, ME",Town,Ogunquit,ME,US
2518005,"Westbrook, ME",Town,Westbrook,ME,US
2374637,"Cape Elizabeth, ME",Town,Cape Elizabeth,ME,US
2361609,"Belfast, ME",Town,Belfast,ME,US
2407348,"Freeport, ME",Town,Freeport,ME,US
2483423,"Rockland, ME",Town,Rockland,ME,US
2353080,"Alfred, ME",Town,Alfred,ME,US
2358303,"Bailey Island, ME",Town,Bailey Island,ME,US
2466717,"Otis, ME",Town,Otis,ME,US
2371260,"Bucksport, ME",Town,Bucksport,ME,US
2417907,"Harpswell, ME",Town,Harpswell,ME,US
2489542,"Scarborough, ME",Town,Scarborough,ME,US
2460678,"North Berwick, ME",Town,North Berwick,ME,US
2390389,"Deer Isle, ME",Town,Deer Isle,ME,US
2462270,"Norway, ME",Town,Norway,ME,US
2483457,"Rockport, ME",Town,Rockport,ME,US
2524859,"York Corner, ME",Town,York Corner,ME,US
2464984,"Old Orchard Beach, ME",Town,Old Orchard Beach,ME,US
2357263,"Auburn, ME",Town,Auburn,ME,US
2370358,"Brownfield, ME",Town,Brownfield,ME,US
2490409,"Sebago Lake, ME",Town,Sebago Lake,ME,US
2476467,"Presque Isle, ME",Town,Presque Isle,ME,US
2416372,"Hallowell, ME",Town,Hallowell,ME,US
2402188,"Falmouth, ME",Town,Falmouth,ME,US
2370769,"Brunswick, ME",Town,Brunswick,ME,US
2405761,"Fort Kent, ME",Town,Fort Kent,ME,US
2363479,"Bethel, ME",Town,Bethel,ME,US
2478664,"Rangeley, ME",Town,Rangeley,ME,US
2433227,"Kittery, ME",Town,Kittery,ME,US
2466360,"Orono, ME",Town,Orono,ME,US
2451515,"Millinocket, ME",Town,Millinocket,ME,US
2496642,"South Portland, ME",Town,South Portland,ME,US
2524575,"Yarmouth, ME",Town,Yarmouth,ME,US
2363877,"Biddeford, ME",Town,Biddeford,ME,US
2402464,"Farmington, ME",Town,Farmington,ME,US
2361643,"Belgrade, ME",Town,Belgrade,ME,US
2475688,"Portland, ME",Town,Portland,ME,US
2438757,"Lewiston, ME",Town,Lewiston,ME,US
2357379,"Augusta, ME",Town,Augusta,ME,US
2358941,"Bangor, ME",Town,Bangor,ME,US
2407782,"Frisco, CO",Town,Frisco,CO,US
2363203,"Berthoud, CO",Town,Berthoud,CO,US
2518851,"Wheat Ridge, CO",Town,Wheat Ridge,CO,US
2401650,"Fairplay, CO",Town,Fairplay,CO,US
2364828,"Black Hawk, CO",Town,Black Hawk,CO,US
2372761,"Byers, CO",Town,Byers,CO,US
2451495,"Milliken, CO",Town,Milliken,CO,US
2493891,"Simla, CO",Town,Simla,CO,US
2502604,"Superior, CO",Town,Superior,CO,US
2369157,"Brighton, CO",Town,Brighton,CO,US
2400690,"Evans, CO",Town,Evans,CO,US
2454302,"Morrison, CO",Town,Morrison,CO,US
2468066,"Paonia, CO",Town,Paonia,CO,US
2368394,"Breckenridge, CO",Town,Breckenridge,CO,US
2415834,"Gypsum, CO",Town,Gypsum,CO,US
2399689,"Englewood, CO",Town,Englewood,CO,US
2437520,"Leadville, CO",Town,Leadville,CO,US
2449014,"Meeker, CO",Town,Meeker,CO,US
2466875,"Ouray, CO",Town,Ouray,CO,US
2386762,"Crawford, CO",Town,Crawford,CO,US
2442331,"Louisville, CO",Town,Louisville,CO,US
2445452,"Marble, CO",Town,Marble,CO,US
2398047,"Elbert, CO",Town,Elbert,CO,US
2478667,"Rangely, CO",Town,Rangely,CO,US
2520168,"Widefield, CO",Town,Widefield,CO,US
2365283,"Blanca, CO",Town,Blanca,CO,US
2432087,"Keystone, CO",Town,Keystone,CO,US
2467475,"Pagosa Springs, CO",Town,Pagosa Springs,CO,US
2452236,"Minturn, CO",Town,Minturn,CO,US
2460120,"Niwot, CO",Town,Niwot,CO,US
2457505,"Nederland, CO",Town,Nederland,CO,US
2432894,"Kinikinik, CO",Town,Kinikinik,CO,US
2400077,"Erie, CO",Town,Erie,CO,US
2384172,"Conifer, CO",Town,Conifer,CO,US
2374426,"Canon City, CO",Town,Canon City,CO,US
2444699,"Mancos, CO",Town,Mancos,CO,US
22664124,"Pueblo West, CO",Town,Pueblo West,CO,US
2523310,"Woodland Park, CO",Town,Woodland Park,CO,US
2387075,"Crested Butte, CO",Town,Crested Butte,CO,US
2385362,"Cortez, CO",Town,Cortez,CO,US
2518067,"Westcliffe, CO",Town,Westcliffe,CO,US
2355416,"Arapahoe, CO",Town,Arapahoe,CO,US
2453565,"Montrose, CO",Town,Montrose,CO,US
2414813,"Greenwood Village, CO",Town,Greenwood Village,CO,US
56448163,"Eagle-Vail, CO",Town,Eagle-Vail,CO,US
2432988,"Kiowa, CO",Town,Kiowa,CO,US
2406247,"Fountain, CO",Town,Fountain,CO,US
2499383,"Steamboat Springs, CO",Town,Steamboat Springs,CO,US
2466725,"Otis, CO",Town,Otis,CO,US
2444824,"Manitou Springs, CO",Town,Manitou Springs,CO,US
23510682,"Centennial, CO",Town,Centennial,CO,US
2424674,"Hotchkiss, CO",Town,Hotchkiss,CO,US
2376128,"Castle Rock, CO",Town,Castle Rock,CO,US
2518344,"Westminster, CO",Town,Westminster,CO,US
2521860,"Windsor, CO",Town,Windsor,CO,US
2359766,"Basalt, CO",Town,Basalt,CO,US
2411457,"Glenwood Springs, CO",Town,Glenwood Springs,CO,US
2510611,"Vail, CO",Town,Vail,CO,US
2441696,"Longmont, CO",Town,Longmont,CO,US
2505922,"Thornton, CO",Town,Thornton,CO,US
2443546,"Lyons, CO",Town,Lyons,CO,US
2473602,"Platteville, CO",Town,Platteville,CO,US
2407085,"Fraser, CO",Town,Fraser,CO,US
2356801,"Aspen, CO",Town,Aspen,CO,US
2352586,"Alamosa, CO",Town,Alamosa,CO,US
2468488,"Parker, CO",Town,Parker,CO,US
2413643,"Greeley, CO",Town,Greeley,CO,US
2435724,"Lakewood, CO",Town,Lakewood,CO,US
2442436,"Loveland, CO",Town,Loveland,CO,US
22664099,"Highlands Ranch, CO",Town,Highlands Ranch,CO,US
2504615,"Telluride, CO",Town,Telluride,CO,US
2477147,"Pueblo, CO",Town,Pueblo,CO,US
2394672,"Durango, CO",Town,Durango,CO,US
2405641,"Fort Collins, CO",Town,Fort Collins,CO,US
2383489,"Colorado Springs, CO",Town,Colorado Springs,CO,US
2370243,"Broomfield, CO",Town,Broomfield,CO,US
2374844,"Carbondale, CO",Town,Carbondale,CO,US
2434559,"Lafayette, CO",Town,Lafayette,CO,US
2412807,"Grand Junction, CO",Town,Grand Junction,CO,US
2367231,"Boulder, CO",Town,Boulder,CO,US
2357473,"Aurora, CO",Town,Aurora,CO,US
2411762,"Golden, CO",Town,Golden,CO,US
2391279,"Denver, CO",Town,Denver,CO,US
2356381,"Arvada, CO",Town,Arvada,CO,US
2440488,"Littleton, CO",Town,Littleton,CO,US
2416466,"Halsey, OR",Town,Halsey,OR,US
2375900,"Cascade Locks, OR",Town,Cascade Locks,OR,US
2459594,"Newport, OR",Town,Newport,OR,US
2503678,"Talent, OR",Town,Talent,OR,US
2431147,"Keizer, OR",Town,Keizer,OR,US
2498305,"Springfield, OR",Town,Springfield,OR,US
2503065,"Sweet Home, OR",Town,Sweet Home,OR,US
2456774,"Myrtle Point, OR",Town,Myrtle Point,OR,US
2520642,"Willamina, OR",Town,Willamina,OR,US
2420342,"Hermiston, OR",Town,Hermiston,OR,US
2513390,"Waldport, OR",Town,Waldport,OR,US
2441156,"Logsden, OR",Town,Logsden,OR,US
2380534,"Clackamas, OR",Town,Clackamas,OR,US
2409391,"Gearhart, OR",Town,Gearhart,OR,US
2452758,"Molalla, OR",Town,Molalla,OR,US
2471389,"Phoenix, OR",Town,Phoenix,OR,US
2353646,"Aloha, OR",Town,Aloha,OR,US
2522930,"Woodburn, OR",Town,Woodburn,OR,US
28339879,"Eagle Crest, OR",Town,Eagle Crest,OR,US
2461464,"North Plains, OR",Town,North Plains,OR,US
2480572,"Rhododendron, OR",Town,Rhododendron,OR,US
2444041,"Madras Station, OR",Town,Madras Station,OR,US
2387013,"Crescent Lake Junction, OR",Town,Crescent Lake Junction,OR,US
2463765,"Oakridge, OR",Town,Oakridge,OR,US
2479652,"Redmond, OR",Town,Redmond,OR,US
2509495,"Ukiah, OR",Town,Ukiah,OR,US
2454542,"Mosier, OR",Town,Mosier,OR,US
2475459,"Port Orford, OR",Town,Port Orford,OR,US
2435064,"Lake Oswego, OR",Town,Lake Oswego,OR,US
2457852,"Neskowin, OR",Town,Neskowin,OR,US
2459306,"Newberg, OR",Town,Newberg,OR,US
2499354,"Stayton, OR",Town,Stayton,OR,US
2505195,"The Dalles, OR",Town,The Dalles,OR,US
2490337,"Seaside, OR",Town,Seaside,OR,US
2384914,"Corbett, OR",Town,Corbett,OR,US
2517355,"West Linn, OR",Town,West Linn,OR,US
2451813,"Milton-Freewater, OR",Town,Milton-Freewater,OR,US
2387222,"Creswell, OR",Town,Creswell,OR,US
2521586,"Wilsonville, OR",Town,Wilsonville,OR,US
2493853,"Silverton, OR",Town,Silverton,OR,US
2430043,"Joseph, OR",Town,Joseph,OR,US
2489817,"Scio, OR",Town,Scio,OR,US
2358971,"Banks, OR",Town,Banks,OR,US
2456753,"Myrtle Creek, OR",Town,Myrtle Creek,OR,US
2503932,"Tangent, OR",Town,Tangent,OR,US
2374368,"Cannon Beach, OR",Town,Cannon Beach,OR,US
2439507,"Lincoln City, OR",Town,Lincoln City,OR,US
2437668,"Lebanon, OR",Town,Lebanon,OR,US
2426733,"Independence, OR",Town,Independence,OR,US
2506290,"Tigard, OR",Town,Tigard,OR,US
2395074,"Eagle Point, OR",Town,Eagle Point,OR,US
2424008,"Hood River, OR",Town,Hood River,OR,US
2384705,"Coos Bay, OR",Town,Coos Bay,OR,US
2452952,"Monmouth, OR",Town,Monmouth,OR,US
2356874,"Astoria, OR",Town,Astoria,OR,US
2408957,"Garibaldi, OR",Town,Garibaldi,OR,US
2508156,"Troutdale, OR",Town,Troutdale,OR,US
2494172,"Sisters, OR",Town,Sisters,OR,US
2480113,"Remote, OR",Town,Remote,OR,US
2411679,"Gold Beach, OR",Town,Gold Beach,OR,US
2486812,"St. Helens, OR",Town,St. Helens,OR,US
2358436,"Baker City, OR",Town,Baker City,OR,US
2502751,"Sutherlin, OR",Town,Sutherlin,OR,US
2377620,"Central Point, OR",Town,Central Point,OR,US
2445103,"Manzanita, OR",Town,Manzanita,OR,US
2391356,"Depoe Bay, OR",Town,Depoe Bay,OR,US
2501743,"Summit, OR",Town,Summit,OR,US
2352640,"Albany, OR",Town,Albany,OR,US
2434203,"La Grande, OR",Town,La Grande,OR,US
2414913,"Gresham, OR",Town,Gresham,OR,US
2454763,"Mount Angel, OR",Town,Mount Angel,OR,US
2374218,"Canby, OR",Town,Canby,OR,US
2466135,"Oregon City, OR",Town,Oregon City,OR,US
2422084,"Hillsboro, OR",Town,Hillsboro,OR,US
2413165,"Grants Pass, OR",Town,Grants Pass,OR,US
2506354,"Tillamook, OR",Town,Tillamook,OR,US
2429444,"John Day, OR",Town,John Day,OR,US
2405123,"Forest Grove, OR",Town,Forest Grove,OR,US
2448306,"Mcminnville, OR",Town,Mcminnville,OR,US
2451864,"Milwaukie, OR",Town,Milwaukie,OR,US
2484630,"Roseburg, OR",Town,Roseburg,OR,US
2433280,"Klamath Falls, OR",Town,Klamath Falls,OR,US
2361064,"Beaverton, OR",Town,Beaverton,OR,US
2448929,"Medford, OR",Town,Medford,OR,US
2400539,"Eugene, OR",Town,Eugene,OR,US
2362495,"Bend, OR",Town,Bend,OR,US
2385382,"Corvallis, OR",Town,Corvallis,OR,US
2487384,"Salem, OR",Town,Salem,OR,US
2356616,"Ashland, OR",Town,Ashland,OR,US
2475687,"Portland, OR",Town,Portland,OR,US
2354980,"Ansonia, CT",Town,Ansonia,CT,US
2496930,"South Windsor, CT",Town,South Windsor,CT,US
2354641,"Andover, CT",Town,Andover,CT,US
2494026,"Simsbury, CT",Town,Simsbury,CT,US
2491147,"Seymour, CT",Town,Seymour,CT,US
2387421,"Cromwell, CT",Town,Cromwell,CT,US
2488644,"Sandy Hook, CT",Town,Sandy Hook,CT,US
2504956,"Terryville, CT",Town,Terryville,CT,US
2410661,"Glastonbury, CT",Town,Glastonbury,CT,US
23509596,"Mashantucket, CT",Town,Mashantucket,CT,US
2398678,"Ellington, CT",Town,Ellington,CT,US
2461051,"North Grosvenor Dale, CT",Town,North Grosvenor Dale,CT,US
2389407,"Darien, CT",Town,Darien,CT,US
2395656,"East Haddam, CT",Town,East Haddam,CT,US
2465869,"Orange, CT",Town,Orange,CT,US
2509587,"Uncasville, CT",Town,Uncasville,CT,US
2460387,"Norfolk, CT",Town,Norfolk,CT,US
2415484,"Guilford, CT",Town,Guilford,CT,US
2474858,"Pomfret Center, CT",Town,Pomfret Center,CT,US
2395673,"East Hartford, CT",Town,East Hartford,CT,US
2379237,"Cheshire, CT",Town,Cheshire,CT,US
23510203,"Washington Depot, CT",Town,Washington Depot,CT,US
2513677,"Wallingford, CT",Town,Wallingford,CT,US
2390322,"Deep River, CT",Town,Deep River,CT,US
2514258,"Warehouse Point, CT",Town,Warehouse Point,CT,US
2386186,"Coventry, CT",Town,Coventry,CT,US
23417273,"Preston, CT",Town,Preston,CT,US
2521835,"Windsor, CT",Town,Windsor,CT,US
2512804,"Voluntown, CT",Town,Voluntown,CT,US
2498749,"Stafford, CT",Town,Stafford,CT,US
2409362,"Gaylordsville, CT",Town,Gaylordsville,CT,US
2415223,"Groton, CT",Town,Groton,CT,US
2458127,"New Canaan, CT",Town,New Canaan,CT,US
2523751,"Woodstock, CT",Town,Woodstock,CT,US
2465049,"Old Saybrook, CT",Town,Old Saybrook,CT,US
2459814,"Niantic, CT",Town,Niantic,CT,US
23417277,"Waterford, CT",Town,Waterford,CT,US
2464922,"Old Lyme, CT",Town,Old Lyme,CT,US
2356577,"Ashford, CT",Town,Ashford,CT,US
2491751,"Sharon, CT",Town,Sharon,CT,US
2421117,"Higganum, CT",Town,Higganum,CT,US
23417276,"East Lyme, CT",Town,East Lyme,CT,US
2476886,"Prospect, CT",Town,Prospect,CT,US
2369815,"Brookfield, CT",Town,Brookfield,CT,US
2473543,"Plantsville, CT",Town,Plantsville,CT,US
2444676,"Manchester, CT",Town,Manchester,CT,US
2381773,"Clinton, CT",Town,Clinton,CT,US
2511824,"Vernon, CT",Town,Vernon,CT,US
2444998,"Mansfield Center, CT",Town,Mansfield Center,CT,US
2374155,"Canaan, CT",Town,Canaan,CT,US
2517453,"West Mystic, CT",Town,West Mystic,CT,US
2474415,"Plymouth, CT",Town,Plymouth,CT,US
2396415,"Eastford, CT",Town,Eastford,CT,US
2459473,"Newington, CT",Town,Newington,CT,US
2369348,"Bristol, CT",Town,Bristol,CT,US
2518740,"Wethersfield, CT",Town,Wethersfield,CT,US
2481177,"Ridgefield, CT",Town,Ridgefield,CT,US
2363388,"Bethel, CT",Town,Bethel,CT,US
2449574,"Meriden, CT",Town,Meriden,CT,US
23417262,"East Windsor, CT",Town,East Windsor,CT,US
2492257,"Shelton, CT",Town,Shelton,CT,US
2458752,"New Milford, CT",Town,New Milford,CT,US
2400265,"Essex, CT",Town,Essex,CT,US
2461091,"North Haven, CT",Town,North Haven,CT,US
2457309,"Naugatuck, CT",Town,Naugatuck,CT,US
2518517,"Westport, CT",Town,Westport,CT,US
2483676,"Rocky Hill, CT",Town,Rocky Hill,CT,US
2401429,"Fairfield, CT",Town,Fairfield,CT,US
2368213,"Branford, CT",Town,Branford,CT,US
2522259,"Winsted, CT",Town,Winsted,CT,US
2497076,"Southington, CT",Town,Southington,CT,US
2520953,"Willimantic, CT",Town,Willimantic,CT,US
2459726,"Newtown, CT",Town,Newtown,CT,US
2508294,"Trumbull, CT",Town,Trumbull,CT,US
2440034,"Litchfield, CT",Town,Litchfield,CT,US
2498846,"Stamford, CT",Town,Stamford,CT,US
2474856,"Pomfret, CT",Town,Pomfret,CT,US
2450408,"Middletown, CT",Town,Middletown,CT,US
2462247,"Norwalk, CT",Town,Norwalk,CT,US
2458689,"New London, CT",Town,New London,CT,US
2450978,"Milford, CT",Town,Milford,CT,US
2521906,"Windsor Locks, CT",Town,Windsor Locks,CT,US
2414657,"Greenwich, CT",Town,Greenwich,CT,US
2437753,"Ledyard, CT",Town,Ledyard,CT,US
2522952,"Woodbury, CT",Town,Woodbury,CT,US
2416539,"Hamden, CT",Town,Hamden,CT,US
2385415,"Cos Cob, CT",Town,Cos Cob,CT,US
2517160,"West Haven, CT",Town,West Haven,CT,US
2462289,"Norwich, CT",Town,Norwich,CT,US
2382695,"Colchester, CT",Town,Colchester,CT,US
2368947,"Bridgeport, CT",Town,Bridgeport,CT,US
2507284,"Torrington, CT",Town,Torrington,CT,US
2515048,"Waterbury, CT",Town,Waterbury,CT,US
2517139,"West Hartford, CT",Town,West Hartford,CT,US
2500727,"Stratford, CT",Town,Stratford,CT,US
2418244,"Hartford, CT",Town,Hartford,CT,US
2500574,"Storrs, CT",Town,Storrs,CT,US
2458410,"New Haven, CT",Town,New Haven,CT,US
2458090,"New Britain, CT",Town,New Britain,CT,US
2389178,"Danbury, CT",Town,Danbury,CT,US
2368476,"Bremen, IN",Town,Bremen,IN,US
2390196,"Decatur, IN",Town,Decatur,IN,US
2518189,"Westfield, IN",Town,Westfield,IN,US
2511904,"Versailles, IN",Town,Versailles,IN,US
2415039,"Griffith, IN",Town,Griffith,IN,US
2497503,"Spencer, IN",Town,Spencer,IN,US
2480232,"Rensselaer, IN",Town,Rensselaer,IN,US
2437295,"Lawrenceburg, IN",Town,Lawrenceburg,IN,US
2490052,"Scottsburg, IN",Town,Scottsburg,IN,US
2461209,"North Judson, IN",Town,North Judson,IN,US
2512895,"Wabash, IN",Town,Wabash,IN,US
2384373,"Converse, IN",Town,Converse,IN,US
2368356,"Brazil, IN",Town,Brazil,IN,US
2457052,"Nappanee, IN",Town,Nappanee,IN,US
2459355,"Newburgh, IN",Town,Newburgh,IN,US
2384251,"Connersville, IN",Town,Connersville,IN,US
2466156,"Orestes, IN",Town,Orestes,IN,US
2457148,"Nashville, IN",Town,Nashville,IN,US
2502996,"Swayzee, IN",Town,Swayzee,IN,US
2386796,"Crawfordsville, IN",Town,Crawfordsville,IN,US
2398038,"Elberfeld, IN",Town,Elberfeld,IN,US
2445744,"Marion, IN",Town,Marion,IN,US
2441141,"Logansport, IN",Town,Logansport,IN,US
2361179,"Bedford, IN",Town,Bedford,IN,US
2489641,"Schererville, IN",Town,Schererville,IN,US
2498504,"Springville, IN",Town,Springville,IN,US
2519909,"Whiting, IN",Town,Whiting,IN,US
2502062,"Sunman, IN",Town,Sunman,IN,US
2428932,"Jeffersonville, IN",Town,Jeffersonville,IN,US
2453822,"Mooresville, IN",Town,Mooresville,IN,US
2357259,"Auburn, IN",Town,Auburn,IN,US
2491141,"Seymour, IN",Town,Seymour,IN,US
2437669,"Lebanon, IN",Town,Lebanon,IN,US
2504883,"Terre Haute, IN",Town,Terre Haute,IN,US
2434313,"La Porte, IN",Town,La Porte,IN,US
2487082,"St. Meinrad, IN",Town,St. Meinrad,IN,US
2458409,"New Haven, IN",Town,New Haven,IN,US
2475545,"Portage, IN",Town,Portage,IN,US
2352199,"Africa, IN",Town,Africa,IN,US
2466302,"Orleans, IN",Town,Orleans,IN,US
2449700,"Merrillville, IN",Town,Merrillville,IN,US
2418990,"Hayden, IN",Town,Hayden,IN,US
2438355,"Leo, IN",Town,Leo,IN,US
2414211,"Greencastle, IN",Town,Greencastle,IN,US
2443946,"Madison, IN",Town,Madison,IN,US
2468062,"Paoli, IN",Town,Paoli,IN,US
2436508,"Lapel, IN",Town,Lapel,IN,US
2380873,"Clarksville, IN",Town,Clarksville,IN,US
2359217,"Bargersville, IN",Town,Bargersville,IN,US
2372201,"Burns Harbor, IN",Town,Burns Harbor,IN,US
2383596,"Columbia City, IN",Town,Columbia City,IN,US
2353022,"Alexandria, IN",Town,Alexandria,IN,US
2434520,"Ladoga, IN",Town,Ladoga,IN,US
2455527,"Mount Vernon, IN",Town,Mount Vernon,IN,US
2354570,"Anderson, IN",Town,Anderson,IN,US
2511979,"Vevay, IN",Town,Vevay,IN,US
2357818,"Avon, IN",Town,Avon,IN,US
